filename,original_min,original_max,normalized_min,normalized_max,normalized_mean,normalized_std
Defect_L10_B115_el1479_H2_W2.npy,-272.1636,4775.43661,9.786536695552091e-06,0.9999799217511316,0.40906487665328145,0.10678060410389571
Defect_L10_B116_el1481_H2_W2.npy,-272.1572,4775.42648,1.1054428089303633e-05,0.9999779149167849,0.40906480122322425,0.1067807690651338
Defect_L10_B117_el1483_H2_W2.npy,-272.1554,4775.43686,1.1411022543797661e-05,0.9999799712781391,0.40906483835343155,0.10678056173628284
Defect_L10_B118_el1485_H2_W2.npy,-272.1563,4775.437059999999,1.1232725316550646e-05,0.9999800108997451,0.40906486049721913,0.1067804646671809
Defect_L10_B119_el1487_H2_W2.npy,-272.156,4775.4371599999995,1.129215772562923e-05,0.9999800307105482,0.40906485071364185,0.10678042493835427
Defect_L10_B11_el135_H2_W2.npy,-272.15680000000003,4775.45741,1.1133671301404657e-05,0.9999840423981613,0.4090649025845411,0.10677942679910708
Defect_L10_B120_el1489_H2_W2.npy,-272.1561,4775.44729,1.127234692260679e-05,0.9999820375448949,0.40906493452841897,0.10678001605629384
Defect_L10_B121_el1491_H2_W2.npy,-272.1574,4775.44743,1.1014806483247489e-05,0.9999820652800192,0.40906493834120844,0.10678016513617712
Defect_L10_B122_el1493_H2_W2.npy,-272.1575,4775.44744,1.0994995680213786e-05,0.9999820672610995,0.40906490545900764,0.10678038951139221
Defect_L10_B123_el1495_H2_W2.npy,-272.1574,4775.44741,1.1014806483247489e-05,0.9999820613178585,0.4090648671118242,0.10678060301826137
Defect_L10_B124_el1497_H2_W2.npy,-272.1563,4775.44727,1.1232725316550646e-05,0.9999820335827343,0.40906480135297857,0.10678086124890668
Defect_L10_B125_el1499_H2_W2.npy,-272.15619999999996,4775.44715,1.1252536119584348e-05,0.9999820098097707,0.4090647202973846,0.10678108567106803
Defect_L10_B126_el1501_H2_W2.npy,-272.1562,4775.44713,1.1252536119573088e-05,0.99998200584761,0.40906463627398454,0.10678131324723877
Defect_L10_B127_el1503_H2_W2.npy,-272.1561,4775.44712,1.127234692260679e-05,0.9999820038665298,0.409064502228005,0.10678155677493831
Defect_L10_B128_el1505_H2_W2.npy,-272.156,4775.44711,1.129215772562923e-05,0.9999820018854495,0.40906440005568256,0.10678202748202112
Defect_L10_B129_el1507_H2_W2.npy,-272.15500000000003,4775.44697,1.1490265755898687e-05,0.9999819741503252,0.40906504882574013,0.10678356666236546
Defect_L10_B12_el137_H2_W2.npy,-272.1559,4775.44715,1.1311968528662932e-05,0.9999820098097707,0.4090648802610357,0.10678015389707954
Defect_L10_B130_el1509_H2_W2.npy,-272.15420000000006,4775.43632,1.1648752180111998e-05,0.9999798642998028,0.4090646038195828,0.10678519525148648
Defect_L10_B13_el139_H2_W2.npy,-272.1559,4775.45724,1.1311968528662932e-05,0.9999840087197961,0.4090648612734728,0.10678083756536544
Defect_L10_B14_el141_H2_W2.npy,-272.1559,4775.45727,1.1311968528662932e-05,0.999984014663037,0.4090648386795167,0.10678148083350868
Defect_L10_B15_el143_H2_W2.npy,-272.1569,4775.45736,1.1113860498382217e-05,0.9999840324927599,0.40906481927036026,0.10678210236905566
Defect_L10_B16_el145_H2_W2.npy,-272.1558,4775.45738,1.1331779331685374e-05,0.9999840364549204,0.40906479847043214,0.1067826979965774
Defect_L10_B17_el147_H2_W2.npy,-272.15680000000003,4775.45738,1.1133671301404657e-05,0.9999840364549204,0.4090647783231932,0.10678329401932103
Defect_L10_B18_el149_H2_W2.npy,-272.15680000000003,4775.45738,1.1133671301404657e-05,0.9999840364549204,0.40906476909466694,0.10678391086016358
Defect_L10_B19_el151_H2_W2.npy,-272.15680000000003,4775.44739,1.1133671301404657e-05,0.999982057355698,0.40906475360563516,0.10678454717503759
Defect_L10_B1_el115_H2_W2.npy,-272.1558,4775.45737,1.1331779331685374e-05,0.9999840344738401,0.40906497242132056,0.10676840683309449
