filename,original_min,original_max,subtracted_min,subtracted_max,subtracted_mean,subtracted_std
Defect_L13_B130_el3519_H4_W4.npy,-272.1263,4775.11816,-470.9191942,115.55468599999995,-0.018440928559161657,12.764124678781469
Defect_L13_B131_el3523_H4_W4.npy,-272.1413,4775.26296,-435.45823100000007,196.59424000000035,-0.02714904926035046,11.94946992365956
Defect_L13_B132_el3811_H4_W4.npy,-272.1749,4776.64026,-425.26149199999986,184.69209999999975,-0.03672194816169908,11.690177440689553
Defect_L13_B133_el3815_H4_W4.npy,-272.1069,4776.56053,-462.8368426000002,111.2162593999999,-0.024621986748105593,12.571581381886423
Defect_L13_B134_el3819_H4_W4.npy,-272.0562,4776.446870000001,-490.3640065000002,113.21640849999972,-0.0015438273672137178,13.28242817939985
Defect_L13_B135_el3823_H4_W4.npy,-272.38829999999996,4775.9953,-514.2105326000003,115.37146199999961,0.022988377428768827,13.904384144541071
Defect_L13_B136_el3827_H4_W4.npy,-273.7442,4773.25846,-527.1570200000001,109.17721440000014,0.03226608992959505,14.237537268792428
Defect_L13_B137_el3831_H4_W4.npy,-271.87280000000004,4777.480549999999,-536.29467729,100.30321523800012,0.06999306735730813,14.502531945403183
Defect_L13_B138_el3835_H4_W4.npy,-271.95410000000004,4773.302280000001,-534.5934612619999,98.3923149999996,0.09987371802552568,14.570140525943925
Defect_L13_B139_el3839_H4_W4.npy,-271.9617,4772.80878,-543.1447362000001,105.08343710000054,0.054341147754323554,14.706977690763955
Defect_L13_B13_el163_H4_W4.npy,-272.1574,4775.39685,-438.8389709999999,178.41086000000018,0.0315864998097048,12.01332188694758
Defect_L13_B140_el3843_H4_W4.npy,-271.8927,4773.9718299999995,-528.2368966999995,102.39293700000007,0.00247563102833697,14.321113571169668
Defect_L13_B141_el3847_H4_W4.npy,-271.99580000000003,4774.70442,-501.3896158,107.09266710000065,-0.0022386596681005797,13.416494366473456
Defect_L13_B142_el3851_H4_W4.npy,-272.0553,4775.07265,-482.85066727000003,105.7549333999998,-0.019470772140954686,12.9180229164389
Defect_L13_B143_el3855_H4_W4.npy,-272.0799,4775.26737,-468.5292693000001,112.29521899999986,-0.027697842364308417,12.591694188054758
Defect_L13_B144_el3859_H4_W4.npy,-272.0837,4775.41272,-443.34684000000016,197.20634000000018,-0.025153878759828892,12.100273868361784
Defect_L13_B145_el4147_H4_W4.npy,-272.1871,4777.74265,-287.26206360000015,129.77826000000005,-0.1338773836353265,8.13147171518674
Defect_L13_B146_el4151_H4_W4.npy,-271.9062,4776.622020000001,-320.87187489999985,99.46686470000009,-0.09026922807087992,9.229557831850192
Defect_L13_B147_el4155_H4_W4.npy,-271.5406,4774.87055,-350.68537819999995,120.67333469999994,0.011889863646607877,10.497056418471127
Defect_L13_B148_el4159_H4_W4.npy,-271.645,4772.79574,-401.1122813999998,147.25940300000002,0.208396223358665,12.349044258992713
Defect_L13_B149_el4179_H4_W4.npy,-271.6312,4775.22992,-423.5580256800001,152.43242200000032,0.5270181663804836,11.841723688303421
Defect_L13_B14_el451_H4_W4.npy,-272.156,4775.39668,-492.1704139999997,220.01958000000013,0.027952123726811197,13.466519634431123
