nohup: ignoring input
Using device: NVIDIA GeForce RTX 3090
Using device: NVIDIA GeForce RTX 3090
Rank: 0, World Size: 4, Master Addr: 127.0.0.1, Master Port: 12355
Using device: NVIDIA GeForce RTX 3090
Using device: NVIDIA GeForce RTX 3090
Rank 0 using device: cuda:0
Rank 2 using device: cuda:2
Rank 3 using device: cuda:3
Rank 1 using device: cuda:1
Total valid pairs: 1620
Total valid pairs: 1620
Total valid pairs: 1620
Total valid pairs: 1620
Starting Fold 1
Fold 1, Epoch 153, Train Loss: 0.0313, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 154, Train Loss: 0.0314, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 155, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 156, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 157, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 158, Train Loss: 0.0315, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 159, Train Loss: 0.0314, Val Loss: 0.0313, Val Acc: 0.2483
Fold 1, Epoch 160, Train Loss: 0.0315, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 161, Train Loss: 0.0312, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 162, Train Loss: 0.0315, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 163, Train Loss: 0.0314, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 164, Train Loss: 0.0312, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 165, Train Loss: 0.0313, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 166, Train Loss: 0.0318, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 167, Train Loss: 0.0314, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 168, Train Loss: 0.0316, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 169, Train Loss: 0.0314, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 170, Train Loss: 0.0318, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 171, Train Loss: 0.0317, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 172, Train Loss: 0.0314, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 173, Train Loss: 0.0316, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 174, Train Loss: 0.0316, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 175, Train Loss: 0.0314, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 176, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 177, Train Loss: 0.0314, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 178, Train Loss: 0.0312, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 179, Train Loss: 0.0311, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 180, Train Loss: 0.0320, Val Loss: 0.0313, Val Acc: 0.2483
Fold 1, Epoch 181, Train Loss: 0.0316, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 182, Train Loss: 0.0315, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 183, Train Loss: 0.0315, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 184, Train Loss: 0.0312, Val Loss: 0.0305, Val Acc: 0.2483
Fold 1, Epoch 185, Train Loss: 0.0311, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 186, Train Loss: 0.0310, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 187, Train Loss: 0.0315, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 188, Train Loss: 0.0312, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 189, Train Loss: 0.0313, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 190, Train Loss: 0.0315, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 191, Train Loss: 0.0315, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 192, Train Loss: 0.0315, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 193, Train Loss: 0.0318, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 194, Train Loss: 0.0316, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 195, Train Loss: 0.0313, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 196, Train Loss: 0.0312, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 197, Train Loss: 0.0326, Val Loss: 0.0330, Val Acc: 0.2483
Fold 1, Epoch 198, Train Loss: 0.0339, Val Loss: 0.0326, Val Acc: 0.2483
Fold 1, Epoch 199, Train Loss: 0.0325, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 200, Train Loss: 0.0309, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 201, Train Loss: 0.0311, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 202, Train Loss: 0.0312, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 203, Train Loss: 0.0314, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 204, Train Loss: 0.0314, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 205, Train Loss: 0.0312, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 206, Train Loss: 0.0313, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 207, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 208, Train Loss: 0.0310, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 209, Train Loss: 0.0312, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 210, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 211, Train Loss: 0.0311, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 212, Train Loss: 0.0310, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 213, Train Loss: 0.0312, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 214, Train Loss: 0.0312, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 215, Train Loss: 0.0312, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 216, Train Loss: 0.0315, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 217, Train Loss: 0.0312, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 218, Train Loss: 0.0311, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 219, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 220, Train Loss: 0.0311, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 221, Train Loss: 0.0311, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 222, Train Loss: 0.0310, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 223, Train Loss: 0.0310, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 224, Train Loss: 0.0313, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 225, Train Loss: 0.0312, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 226, Train Loss: 0.0311, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 227, Train Loss: 0.0310, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 228, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 229, Train Loss: 0.0313, Val Loss: 0.0305, Val Acc: 0.2483
Fold 1, Epoch 230, Train Loss: 0.0312, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 231, Train Loss: 0.0320, Val Loss: 0.0316, Val Acc: 0.2483
Fold 1, Epoch 232, Train Loss: 0.0319, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 233, Train Loss: 0.0313, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 234, Train Loss: 0.0313, Val Loss: 0.0317, Val Acc: 0.2483
Fold 1, Epoch 235, Train Loss: 0.0319, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 236, Train Loss: 0.0309, Val Loss: 0.0304, Val Acc: 0.2483
Fold 1, Epoch 237, Train Loss: 0.0313, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 238, Train Loss: 0.0313, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 239, Train Loss: 0.0310, Val Loss: 0.0304, Val Acc: 0.2483
Fold 1, Epoch 240, Train Loss: 0.0311, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 241, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 242, Train Loss: 0.0312, Val Loss: 0.0305, Val Acc: 0.2483
Fold 1, Epoch 243, Train Loss: 0.0312, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 244, Train Loss: 0.0313, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 245, Train Loss: 0.0309, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 246, Train Loss: 0.0310, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 247, Train Loss: 0.0311, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 248, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 249, Train Loss: 0.0310, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 250, Train Loss: 0.0312, Val Loss: 0.0305, Val Acc: 0.2483
Fold 1, Epoch 251, Train Loss: 0.0311, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 252, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 253, Train Loss: 0.0310, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 254, Train Loss: 0.0312, Val Loss: 0.0306, Val Acc: 0.2483
Fold 1, Epoch 255, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 256, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
Fold 1, Epoch 257, Train Loss: 0.0311, Val Loss: 0.0305, Val Acc: 0.2483
Fold 1, Epoch 258, Train Loss: 0.0311, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 259, Train Loss: 0.0315, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 260, Train Loss: 0.0312, Val Loss: 0.0307, Val Acc: 0.2483
